,time,user,Upload,Download,mean_duration
1309,172800,C15491,1655.0,308702,6.550295857988166
1310,691200,C14121,2582.0,674076,6.1764705882352935
1311,691200,C6530,61105.0,9376504,8.114104595879557
1312,864000,C8542,61627.0,10151411,21.558282208588963
1313,432000,C15617,87797.0,10532088,5.968553459119498
1314,432000,C10161,2898.0,778825,18.985981308411212
1315,432000,C8167,8959.0,1393578,3.6063829787234036
1316,518400,C15678,87261.0,10465585,7.758135444151275
1317,518400,C12850,2432.0,970933,5.140065146579804
1318,518400,C12010,1371.0,208110,4.61025641025641
1319,604800,C9119,24644.0,3317983,11.506410256410255
1320,604800,C8604,187445.0,77997293,19.449541284403672
1321,604800,C7184,572.0,126798,1.8
1322,604800,C10884,46.0,7934,1.181818181818182
1323,432000,C4285,62480.0,13078992,13.771505376344088
1324,432000,C7707,44976.0,9901962,25.80491803278689
1325,432000,C7288,203359.0,57648944,19.060402684563762
1326,432000,C999,30327.0,3556526,10.398305084745763
1327,432000,C5830,834.0,74828,2.6666666666666665
1328,518400,C1962,89506.0,23399752,25.967914438502675
1329,518400,C9580,14075.0,2774084,5.9052132701421804
1330,518400,C11627,1051.0,183853,1.8613861386138613
1331,86400,C2121,8117.0,766738,29.810143934201513
1332,86400,C12724,3761.0,944071,7.394444444444446
1333,86400,C14790,4015.0,707986,20.828125
1334,1036800,C343,6573.0,6136983,39.804878048780495
1335,1036800,C7882,224567.0,39140428,38.88372093023256
1336,1036800,C8025,4940.0,3168757,9.303225806451612
1337,432000,C14924,4066.0,999643,41.07142857142857
1338,1382400,C13948,76976.0,10549133,7.976441917140536
1339,1814400,C13667,15658.0,2873960,6.5955955955955945
1340,1123200,C10638,277.0,54557,5.9523809523809526
1341,604800,C8497,33.0,7054,3.75
1342,1900800,C3496,67411.0,7933970,7.2146739130434785
1343,259200,C7581,97938.0,12546236,7.844114528101802
1344,259200,C8984,12413.0,1389795,2.80168776371308
1345,345600,C317,752.0,42340,0.007062146892655367
1346,950400,C11031,1022.0,249636,1.5169491525423728
1347,950400,C5493,4911.0,621930,1.1503416856492028
1348,950400,C4559,69720.0,8311534,6.557124518613608
1349,950400,C10243,1353.0,436123,19.89320388349515
1350,950400,C11132,2343.0,858324,3.184438040345821
1351,1036800,C9822,5889.0,839271,18.446428571428573
1352,0,C2434,10034.0,2483605,6.854972375690607
1353,0,C8688,5925.0,1215945,2.759259259259259
1354,0,C9897,4589.0,865889,45.3659793814433
1355,0,C9918,3716.0,984072,35.71232876712329
1356,0,C11525,27971.0,3040803,3.452157598499062
1357,0,C11519,371155.0,74849081,48.636025998143
1358,0,C4427,37238.0,9666198,29.809045226130646
1359,864000,C12894,6227.0,669557,34.14824120603015
1360,777600,C13779,74411.0,67976117,3.1694352159468435
1361,777600,C7474,3637.0,1179145,6.766968325791856
1362,777600,C14156,1329.0,226676,2.2422360248447206
1363,1209600,C11171,344.0,33287,0.5056179775280899
1364,1209600,C13175,25280.0,4022268,5.008389261744966
1365,1209600,C14005,36405.0,2157083,5.8926553672316375
1366,1209600,C6965,36397.0,2169609,5.339080459770115
1367,1209600,C3120,2904.0,870326,5.902374670184695
1368,1296000,C12820,3722.0,849735,7.348258706467662
1369,0,C13602,11179065.0,516537774,10.279920212765957
1370,0,C14757,74684.0,10032687,1.0255669507438971
1371,1123200,C1484,150269.0,203099144,18.44609665427509
1372,1123200,C14057,2215.0,363533,0.6285714285714286
1373,1123200,C2667,2947.0,1308739,62.22222222222222
1374,604800,C4704,33847.0,3423835,36.47883452446399
1375,604800,C11658,76210.0,9552683,5.648960739030023
1376,604800,C10261,3046.0,990940,6.028688524590164
1377,604800,C15405,3179.0,998441,4.225806451612904
1378,604800,C15030,3273.0,1268593,4.590747330960854
1379,604800,C1512,14096.0,7968225,24.21789883268482
1380,691200,C14839,2182.0,810968,13.692307692307693
1381,691200,C9409,479.0,103082,3.0789473684210527
1382,1728000,C14204,1257.0,307593,5.0540540540540535
1383,432000,C7687,6128.0,1571758,8.20264317180617
1384,432000,C12677,2299.0,336820,4.262658227848101
1385,518400,C11114,1820.0,825379,4.198312236286919
1386,518400,C10732,5352.0,1179102,7.494545454545454
1387,518400,C12419,10991.0,1313633,3.4176470588235293
1388,518400,C13183,141984.0,18939269,15.018433179723502
1389,518400,C5853,121211.0,15937810,17.24119850187266
1390,518400,C13707,50724.0,6133935,10.790123456790123
1391,518400,C7842,75595.0,8800301,7.906110283159464
1392,777600,C14151,9945.0,1345944,60.41743119266055
1393,1900800,C317,89873.0,46656012,69.07725321888411
1394,86400,C14204,20070.0,5246634,4.552352048558422
1395,172800,C9402,391548.0,105470399,45.3526654950205
1396,172800,C8893,21582.0,4055245,29.09669046073978
1397,172800,C9729,71071.0,7857856,13.921052631578947
1398,172800,C8504,15287.0,2194070,58.922705314009654
1399,172800,C2623,2141.0,549925,20.671497584541058
1400,172800,C9197,52683.0,6679552,7.3236514522821565
1401,172800,C2451,2631.0,1024108,7.389610389610389
1402,1468800,C15160,52915.0,6673785,7.0533159947984405
1403,518400,C15028,123.0,25122,1.1111111111111112
1404,518400,C2707,12997.0,2057230,14.647798742138365
1405,1209600,C5521,78.0,15873,3.375
1406,691200,C14897,192.0,18949,0.18421052631578946
1407,86400,C13879,79075.0,21605296,50.88502673796791
1408,86400,C9608,97851.0,31859798,9.21484375
1409,86400,C6639,70.0,12551,4.166666666666667
1410,1036800,C14204,638.0,243553,8.589285714285714
1411,1209600,C5327,2954.0,595100,15.19512195121951
1412,1814400,C14494,13346.0,2956210,8.515294117647061
1413,1036800,C6913,31.0,6616,2.5
1414,259200,C10574,100801.0,11664455,23.917848410757948
1415,259200,C11868,66768.0,7621157,6.806737588652482
1416,691200,C7810,483.0,71123,7.6923076923076925
1417,86400,C8078,110.0,17825,1.5
1418,432000,C10658,23474.0,9199747,21.073793755912963
1419,432000,C6811,2903.0,791066,15.62719298245614
1420,432000,C14962,73170.0,8407611,7.839080459770115
1421,518400,C2780,13176.0,1984703,4.6745762711864405
1422,518400,C7474,9373.0,2073416,6.711442786069652
1423,518400,C13557,2213.0,771628,9.556291390728475
1424,518400,C14227,89692.0,10185804,8.30952380952381
1425,0,C4083,136314.0,19426081,18.892271662763463
1426,0,C707,563778.0,433478087,3.7234123947972457
1427,0,C6499,77984.0,9537533,7.510028653295128
1428,604800,C4029,51096.0,11520038,36.518304431599226
1429,604800,C6171,20222.0,3159444,40.983018867924535
1430,604800,C12630,46583.0,6121177,7.893854748603352
1431,604800,C4069,602967.0,37296961,57.84403669724772
1432,1555200,C15855,72354.0,8507193,11.305637982195845
1433,1641600,C4233,70903.0,8301702,9.775862068965518
1434,0,C2540,138.0,25218,7.333333333333332
1435,1123200,C4695,6046.0,1983793,30.43679775280899
1436,1123200,C6179,188171.0,91101749,51.90684931506849
1437,1123200,C12482,8478.0,1882440,2.7680608365019013
1438,1123200,C15108,3639.0,965215,4.845188284518828
1439,1123200,C15224,594.0,103556,0.9183673469387756
1440,1123200,C8102,107.0,14379,4.5
1441,1209600,C257,14603.0,4081109,42.11174458380844
1442,172800,C14678,71621.0,4416175,4.1477627471383975
1443,259200,C6867,80664.0,21592693,19.855007473841557
1444,259200,C1044,1394.0,64124,0.0
1445,259200,C684,11920.0,2760293,3.9010223048327135
1446,691200,C6996,2583.0,525665,2.8147208121827405
1447,691200,C924,7081.0,1020390,40.253475061324615
1448,691200,C14810,7877.0,1146511,40.34776536312849
1449,691200,C8855,6351.0,1111229,47.40313272877164
1450,691200,C7662,6436.0,2455269,9.17142857142857
1451,691200,C13183,61562.0,6768369,13.81206896551724
1452,691200,C10349,14946.0,2211497,4.1688311688311686
1453,86400,C3660,46288.0,13171454,21.688555347091928
1454,86400,C4589,100072.0,11462637,8.240208877284598
1455,86400,C2348,4848.0,1597523,23.176470588235286
1456,86400,C6887,20305.0,1457433,6.974789915966388
1457,86400,C7004,215290.0,185256987,14.828025477707007
1458,86400,C7955,90.0,18911,3.5882352941176467
1459,86400,C12737,7485.0,1720614,10.417241379310346
1460,1036800,C7030,1470.0,207179,0.16918844566712518
1461,1036800,C15160,90154.0,11002239,7.102654867256637
1462,1036800,C5965,4943.0,1381055,9.125412541254123
1463,1036800,C4541,1392.0,153915,16.106666666666666
1464,1036800,C8623,2241.0,672925,4.9253112033195015
1465,1036800,C10267,490.0,98212,2.7884615384615383
1466,1036800,C3214,958.0,182035,6.617647058823528
1467,1036800,C7810,900.0,141223,1.9781021897810216
1468,1036800,C8182,133.0,31291,4.666666666666667
1469,1036800,C9287,9522.0,1612617,22.070093457943926
1470,432000,C11656,41512.0,20323733,18.283582089552237
1471,518400,C12939,990.0,179519,3.1931818181818183
1472,1209600,C5855,2235.0,705921,5.973568281938326
1473,1209600,C7828,575.0,112938,1.2987012987012987
1474,1209600,C8647,848237.0,101871876,15.277173913043477
1475,1209600,C7568,71.0,14802,3.25
1476,1209600,C14790,5373.0,915144,17.5
1477,1209600,C10884,864.0,188248,2.608695652173913
1478,1209600,C8604,1171.0,246588,2.6382978723404253
1479,172800,C15405,3959.0,1495859,4.4847457627118645
1480,172800,C8268,53416.0,20057561,5.264604810996564
1481,172800,C12724,1462.0,457978,7.313131313131312
1482,691200,C8213,494.0,140438,12.166666666666664
1483,777600,C7652,2255.0,383911,1.655367231638418
1484,345600,C11400,74592.0,9402740,4.532258064516129
1485,345600,C15953,73517.0,8951010,7.373612823674476
1486,345600,C515,17491.0,4262241,7.253191489361702
1487,345600,C7687,5018.0,1270497,5.629729729729728
1488,86400,C343,7228.0,2807448,61.16
1489,432000,C2348,4501.0,969791,12.577777777777778
1490,1900800,C824,28718.0,19597209,61.64150943396226
1491,172800,C7790,57.0,16090,28.5
1492,518400,C12044,16422.0,3731399,36.7313432835821
1493,1382400,C14040,84682.0,10565717,5.874204946996469
1494,691200,C1130,8.0,3096,0.0
1495,1036800,C11410,66.0,13404,1.0625
1496,1036800,C14298,58.0,12439,2.2857142857142856
1497,950400,C11746,684.0,135042,0.700507614213198
1498,950400,C7687,780.0,47160,0.10445682451253482
1499,950400,C10185,1347.0,432693,19.814634146341465
1500,950400,C11508,1724.0,720074,9.918454935622318
1501,950400,C10261,1657.0,795309,7.96039603960396
1502,950400,C13617,107128.0,6618339,45.07017543859649
1503,864000,C5306,702.0,32292,0.0
1504,864000,C2780,2195.0,918698,4.422480620155039
1505,864000,C7048,2114.0,722038,3.4285714285714284
1506,864000,C15855,51935.0,6390307,10.573879885605338
1507,864000,C4227,49.0,15778,5.294117647058823
1508,432000,C7767,136183.0,93181896,2.134874759152216
1509,432000,C857,4170.0,1147067,6.5392296718972895
1510,432000,C1572,2870.0,1884046,0.3137254901960784
1511,432000,C13868,2831.0,755056,4.558052434456929
1512,432000,C5306,81594.0,16194461,34.724137931034484
1513,432000,C9311,15975.0,4474146,5.817809621289662
1514,432000,C13285,2776.0,721448,4.4176245210727965
1515,432000,C8078,118.0,18581,3.333333333333333
1516,432000,C12296,1457486.0,2145342129,20.58823529411765
1517,259200,C8388,2277.0,849925,3.4801324503311264
1518,259200,C5957,2548.0,887568,8.228215767634854
1519,259200,C5033,1683.0,702690,8.810126582278484
1520,259200,C3159,459.0,93598,0.8072289156626506
1521,259200,C8711,197.0,49559,3.4230769230769234
1522,0,C6473,329152.0,28779957,41.18968253968253
1523,0,C13844,52192.0,6543519,6.144257703081232
1524,0,C10654,29919.0,4557699,45.526315789473685
1525,0,C11272,24382.0,2958799,29.41640127388535
1526,0,C1225,3177.0,606802,19.177272727272726
1527,0,C15224,717.0,113925,1.7142857142857142
1528,0,C9008,666.0,138378,1.6528925619834711
1529,0,C9325,12626.0,2644879,0.5499573014517506
1530,0,C11699,79.0,21190,11.0
1531,0,C2897,57.0,10692,2.071428571428572
1532,691200,C7166,189963.0,102417971,29.64191616766467
1533,691200,C10747,119.0,27973,2.888888888888889
1534,1036800,C11325,117223.0,39134854,35.222599418040744
1535,1036800,C15,2632.0,460045,0.6698762035763411
1536,1036800,C8071,3552.0,1064459,3.5515320334261835
1537,1036800,C14081,3020.0,877016,4.339622641509433
1538,1036800,C11774,1447.0,289687,1.9504504504504503
1539,1036800,C4767,3119.0,455308,3.7049608355091386
1540,1036800,C620,22.0,6380,7.0
1541,518400,C2623,1733.0,683045,17.804878048780488
1542,518400,C8863,10054.0,7033885,32.34659090909091
1543,518400,C7529,1749.0,689810,4.519148936170213
1544,518400,C5281,80572.0,9365560,5.811881188118813
1545,518400,C8639,2021.0,912440,11.96694214876033
1546,518400,C11006,13406.0,1531963,37.13499480789201
1547,518400,C6027,57055.0,6540588,8.825214899713467
1548,518400,C6171,23902.0,3727519,28.95306859205776
1549,518400,C7620,4804.0,1223878,9.62704918032787
1550,1209600,C8583,472113.0,129389983,49.21866666666666
1551,1209600,C11746,3735.0,574266,4.229508196721311
1552,1209600,C12699,365926.0,61387202,18.291768541157293
1553,1209600,C6587,2530.0,401213,12.339622641509434
1554,1209600,C4305,55703.0,3314112,6.8375
1555,1209600,C5991,3131.0,632899,26.731182795698924
1556,1209600,C12087,2508.0,440623,2.9259259259259265
1557,1209600,C9279,101.0,19993,4.571428571428571
1558,1123200,C9364,36629.0,7486644,47.24368499257058
1559,1123200,C15678,82434.0,10115007,10.284433577832113
1560,1123200,C10472,2425.0,833953,0.16886543535620052
1561,1123200,C317,9510.0,1912748,1.1727861771058314
1562,1123200,C7792,405.0,99767,2.194029850746269
1563,1123200,C9670,356.0,67404,3.03125
1564,86400,C12652,13804.0,2335569,32.81182795698925
1565,86400,C13644,2016.0,498682,16.233830845771145
1566,86400,C13868,2442.0,734091,4.714828897338403
1567,86400,C6689,2084.0,532824,18.52857142857143
1568,86400,C13783,94144.0,17268233,53.10262008733624
1569,86400,C5671,2418.0,790970,4.3688212927756656
1570,86400,C7322,262.0,52169,2.46875
1571,86400,C6069,35.0,7268,4.25
1572,1036800,C11881,101823.0,6547268,6.033707865168539
1573,1036800,C6190,10665.0,697791,5.807692307692308
1574,1036800,C12744,32977.0,6843781,0.3380468404772426
1575,0,C6148,795.0,121900,3.4029850746268657
1576,1123200,C6041,35.0,7152,5.25
1577,172800,C6419,1936.0,487584,16.0
1578,172800,C12634,4015.0,920021,5.241379310344827
1579,172800,C14172,3074.0,878972,3.1194444444444445
1580,345600,C257,4817.0,666347,35.54224924012158
1581,345600,C6427,2478.0,811596,5.4959349593495945
1582,345600,C8919,10067.0,2688662,5.767332549941247
1583,345600,C10233,1145.0,346998,14.133333333333333
1584,777600,C2908,20507.0,3925255,4.0779773156899815
1585,777600,C11470,21348.0,3806716,31.57350901525659
1586,777600,C6133,518252.0,28652758,35.07156798959011
1587,777600,C14271,15751.0,2048122,3.9230769230769234
1588,777600,C12181,189858.0,37058889,5.0775075987841936
1589,604800,C9735,2355.0,901897,7.969465648854962
1590,604800,C15211,12449.0,2337459,12.997354497354493
1591,604800,C15285,69680.0,9044621,6.2857142857142865
1592,604800,C7244,677.0,92741,3.5
1593,1555200,C2385,11426.0,2122410,57.35561497326204
1594,1555200,C317,6779.0,2881580,68.26315789473685
1595,345600,C7588,228.0,112418,6.36842105263158
1596,1900800,C15678,84193.0,10016777,8.756164383561643
1597,86400,C14874,220.0,174267,7.578947368421053
1598,86400,C6851,33.0,7232,1.0
1599,1296000,C14204,806.0,284890,6.914634146341463
1600,1382400,C4233,85428.0,10373196,10.089618456078083
1601,864000,C12147,1738.0,708548,4.203125
1602,864000,C10237,1640.0,717985,5.5769230769230775
1603,864000,C360,1385.0,477553,19.326829268292684
1604,950400,C6369,1632.0,665642,5.091346153846153
1605,950400,C8623,1456.0,560078,5.278048780487804
1606,950400,C10265,1355.0,437493,21.019704433497537
1607,950400,C8752,4801.0,793445,3.388888888888889
1608,950400,C12574,210.0,47466,0.8928571428571429
1609,1209600,C1637,63.0,19802,37.5
1610,1209600,C10999,37.0,7422,5.285714285714286
1611,172800,C5746,101.0,126917,8.0
1612,432000,C15399,11197.0,2378169,4.490352628077178
1613,432000,C11543,75442.0,8700657,15.074441687344914
1614,432000,C6823,10026.0,2246004,2.9320785597381342
1615,432000,C2127,13455.0,3789385,4.884041331802526
1616,432000,C7550,2850.0,409228,25.283018867924532
1617,518400,C445,719.0,33080,0.0
1618,518400,C7491,14224.0,1569833,6.113402061855671
1619,518400,C242,17433.0,12595971,2.9572901325478647
1620,518400,C8688,2520.0,894850,3.1396648044692737
1621,518400,C494,1349.0,354972,9.547619047619047
1622,518400,C7624,1855.0,717092,20.86602870813397
1623,518400,C1221,2837.0,254252,0.8818443804034583
1624,518400,C15535,14916.0,3732161,9.6
1625,1209600,C6125,19693725.0,5998525032,13.34678747940692
1626,1209600,C14358,895.0,127401,1.236842105263158
1627,1209600,C13859,38971.0,2833858,6.565656565656567
1628,1209600,C7491,36742.0,2338190,5.661691542288557
1629,1209600,C3202,1912.0,615162,3.675090252707581
1630,1209600,C13644,1153.0,372677,16.98125
1631,1209600,C13209,40437.0,2617400,6.920704845814978
1632,1209600,C11902,1307.0,200172,0.6890756302521008
1633,1209600,C8188,73728.0,4115520,14.702380952380953
1634,604800,C14019,3095.0,1140447,6.182203389830509
1635,604800,C8914,5809.0,480042,31.372918175235338
1636,604800,C6161,3966.0,1179037,9.147157190635454
1637,604800,C15918,886.0,150683,1.6380952380952378
1638,950400,C14438,1492.0,581067,5.246376811594203
1639,950400,C9127,1538.0,637102,3.9573643410852712
1640,950400,C13544,2026.0,786342,4.066225165562914
1641,950400,C11072,484.0,106491,1.047337278106509
1642,950400,C11238,292.0,65306,2.86046511627907
1643,1036800,C11327,5070.0,352365,34.57357594936709
1644,1036800,C11149,12371.0,1177557,46.4277950310559
1645,1036800,C4007,3032.0,884911,4.339285714285714
1646,1036800,C10056,6203.0,945478,2.011389521640091
1647,1036800,C12010,680.0,113735,0.8689655172413793
1648,345600,C14066,93569.0,13623793,8.83969465648855
1649,345600,C11908,1765.0,749476,4.3700787401574805
1650,345600,C13056,3766.0,951242,4.951515151515151
1651,172800,C12502,728715.0,280381813,44.299631223110026
1652,259200,C15462,82029.0,9892976,6.32
1653,259200,C12659,91022.0,10673560,9.404761904761905
1654,259200,C3186,2044.0,920324,5.379432624113475
1655,691200,C3430,93190.0,23292461,29.49242424242424
1656,691200,C11213,143284.0,26248621,50.32195121951219
1657,691200,C3093,58692.0,8473251,55.82718894009216
1658,691200,C12741,1457.0,229998,2.5
1659,0,C3860,60804.0,8629607,5.932539682539683
1660,0,C1770,4764.0,1294126,1.7611630321910696
1661,0,C7204,308.0,75877,1.4222222222222225
1662,0,C8878,4560.0,800727,41.34555984555985
1663,0,C8818,938.0,157310,5.270270270270269
1664,0,C9311,95426.0,47175460,11.228658536585368
1665,0,C12979,120.0,19372,3.739130434782609
1666,0,C13542,186407.0,39544541,15.662907268170429
1667,0,C13615,173.0,40571,3.8
1668,0,C14530,46865.0,24356908,24.285223367697593
1669,1123200,C13933,54209.0,13131994,22.067073170731707
1670,1123200,C7491,3888.0,1080466,4.3890784982935145
1671,1123200,C6602,9812.0,1665501,7.426573426573428
1672,1123200,C11902,1911.0,291110,0.8045977011494253
1673,1123200,C12919,126.0,36045,0.16666666666666666
1674,1123200,C7244,18544976.0,4199756793,43.83700440528634
1675,1123200,C13376,351.0,69558,3.5853658536585367
1676,1641600,C575,234935.0,140008054,63.9801652892562
1677,1728000,C14917,13984.0,2757146,6.898760330578513
1678,1728000,C15570,3140.0,799625,4.473076923076923
1679,1728000,C12547,61757.0,8789644,7.752783964365256
1680,864000,C15178,1363.0,453424,20.556650246305423
1681,864000,C3405,53853.0,6711307,6.837121212121213
1682,864000,C13275,1694.0,661867,4.51171875
1683,864000,C14917,23925.0,4562695,6.910630291627469
1684,0,C15520,4560.0,788076,5.142857142857143
1685,864000,C9080,692.0,577955,4.631578947368421
1686,0,C15948,46791.0,5849311,37.57808219178082
1687,1209600,C7677,1629.0,132829,31.37017994858612
1688,950400,C6024,3975.0,1184619,4.961538461538462
1689,777600,C2972,1408.0,118272,4.00709219858156
1690,777600,C10799,21117.0,2645468,2.5798090040927693
1691,1296000,C4559,81467.0,9964178,8.406481481481483
1692,777600,C12792,910.0,213152,7.787878787878787
1693,1382400,C15914,81581.0,10201733,8.678811121764141
1694,432000,C5345,913.0,193769,8.052631578947368
1695,518400,C4531,341.0,63463,2.636363636363636
1696,86400,C1221,865.0,56860,0.045121951219512194
1697,86400,C9860,30329.0,2587316,26.313320825515948
1698,86400,C8688,3068.0,885827,3.225
1699,86400,C15370,64540.0,7807902,6.081986143187067
1700,86400,C5269,5981.0,1220330,27.687125748503
1701,86400,C641,15789.0,4034904,6.705426356589148
1702,86400,C11902,1183.0,185661,3.419354838709677
1703,86400,C4986,10968.0,1828150,1.7445482866043611
1704,86400,C5780,2401.0,410656,1.6151012891344383
1705,86400,C2956,6074.0,1068723,30.05372405372405
1706,86400,C10894,2178.0,354817,14.9
1707,1036800,C10713,17166.0,4008419,39.8917089678511
1708,1036800,C9898,894.0,136954,2.5428571428571427
1709,172800,C9224,161848.0,35021094,36.22982456140351
1710,172800,C4603,2417.0,706955,4.346007604562739
1711,172800,C8583,85131.0,6892457,46.22986577181208
1712,604800,C8833,101.0,17076,2.4444444444444446
1713,1900800,C3405,93078.0,10620784,8.685772773797341
1714,1209600,C446,130185.0,122286816,68.48818897637797
1715,1036800,C9564,344.0,24579,5.833333333333332
1716,1036800,C15485,129.0,23705,6.0
1717,345600,C1082,1457.0,77276,0.0076441973592772765
1718,345600,C9735,708.0,32568,0.0
1719,345600,C5780,1034.0,198158,0.7075471698113207
1720,950400,C3062,10170.0,4256578,57.150943396226424
1721,950400,C7616,880.0,154891,2.6666666666666665
1722,1036800,C11519,126682.0,27274843,59.28296067848882
1723,1036800,C8875,275576.0,108831517,28.033773861967692
1724,1036800,C12100,1748.0,473181,10.825174825174825
1725,86400,C4468,104760.0,13308456,20.019221291276487
1726,86400,C14418,6460.0,1644647,9.994858611825194
1727,86400,C3652,123988.0,23731342,24.487418452935696
1728,86400,C9518,4653.0,1005686,29.04909560723514
1729,86400,C13454,2339.0,793607,5.125
1730,86400,C5084,84914.0,11135931,6.128055878928987
1731,172800,C3405,74184.0,8656381,7.5089686098654695
1732,172800,C9727,12964.0,5718075,8.890823844608173
1733,172800,C10815,31549.0,3859386,16.83427922814983
1734,172800,C11015,2446.0,734272,4.505703422053232
1735,172800,C575,24570.0,16899419,5.460759493670887
1736,172800,C2672,2908.0,832421,3.6809815950920246
1737,86400,C7335,73.0,13539,3.5
1738,604800,C8818,73934.0,12967916,11.942614240170032
1739,604800,C14258,1137522.0,205372224,38.9439055250949
1740,604800,C13107,17775.0,3579824,11.17490494296578
1741,604800,C3186,3434.0,1310135,7.415032679738562
1742,604800,C10161,3037.0,889921,18.617391304347827
1743,604800,C14099,4054.0,1180710,5.8337349397590375
1744,604800,C9128,1095.0,184316,2.2
1745,777600,C3928,239286.0,39335715,17.54950495049505
1746,777600,C5269,21885.0,2293307,4.264830508474576
1747,777600,C15918,244.0,48566,1.9259259259259256
1748,777600,C1104,720.0,33120,0.0
1749,777600,C10214,16648.0,1773940,13.346820809248555
1750,777600,C7354,54246.0,8448478,2.9237288135593222
1751,777600,C6131,159.0,39153,2.5769230769230766
1752,777600,C6041,46.0,9919,3.333333333333333
1753,777600,C3515,67.0,13328,3.6666666666666665
1754,0,C7497,426639.0,143096041,6.7981345769487005
1755,0,C10574,93603.0,17860938,22.85079805690493
1756,0,C14151,5855.0,447320,33.4375
1757,0,C4559,73775.0,8914297,6.6252653927813165
1758,0,C6027,22725.0,4158668,8.602165087956699
1759,0,C4429,3340.0,767953,6.208661417322833
1760,0,C11278,2723.0,401550,11.296296296296294
1761,0,C14174,4732.0,844861,5.179104477611941
1762,0,C11031,80703.0,17775984,2.604966139954853
1763,0,C15617,52067.0,6283878,6.928469241773963
1764,0,C12069,732.0,117253,9.0
1765,0,C15721,56.0,15159,7.25
1766,1123200,C12247,1198780.0,70790492,40.59483960948396
1767,1123200,C8604,1551.0,268976,1.8682634730538925
1768,1123200,C2707,20185.0,2590254,29.219298245614038
1769,1209600,C7231,42880.0,11008578,30.91825821237586
1770,1209600,C19,12978.0,3315017,4.8213114754098365
1771,1209600,C12147,36516.0,2297584,4.679611650485437
1772,1209600,C10223,39714.0,2490360,18.804733727810646
1773,1209600,C2591,9299.0,2208093,25.55786350148368
1774,0,C13321,134.0,24542,2.8823529411764706
1775,1123200,C4345,81569.0,105163249,8.027027027027026
1776,691200,C837,1907.0,146188,0.203768318213538
1777,691200,C575,1955.0,311962,0.825136612021858
1778,691200,C7509,7735.0,2867044,15.297682709447415
1779,691200,C2408,844.0,157634,1.213114754098361
1780,1641600,C3405,57015.0,6795310,7.812887236679058
1781,1641600,C1344,33851.0,36372370,60.34375
1782,864000,C12845,80312.0,10495614,5.33422103861518
1783,1209600,C14924,117407.0,6726909,21.39366515837104
1784,1209600,C494,183.0,47831,4.291666666666667
1785,1209600,C8575,652.0,116660,1.945945945945946
1786,864000,C2667,5096.0,2191470,62.33333333333334
1787,1036800,C9246,38840.0,3026716,63.73333333333333
1788,259200,C11950,249167.0,16137180,48.653182629387274
1789,259200,C10185,1163.0,367533,13.298342541436465
1790,259200,C8639,1892.0,900782,13.756521739130434
1791,259200,C4425,1495.0,606352,5.009661835748791
1792,259200,C8573,96741.0,12029299,6.347052280311457
1793,259200,C7081,198.0,46446,3.1428571428571432
1794,691200,C10654,26349.0,3645654,39.73206751054853
1795,691200,C5076,719.0,113064,9.92
1796,691200,C8559,184.0,39417,2.7916666666666665
1797,691200,C6007,941.0,195745,5.064516129032258
1798,691200,C6148,4713.0,1103699,14.815999999999999
1799,432000,C13633,6559.0,1570069,8.096590909090908
1800,432000,C6739,3373.0,874685,6.753205128205129
1801,432000,C4491,282.0,60527,2.875
1802,432000,C7861,2919.0,426548,16.622222222222227
1803,432000,C7976,188161.0,30382242,31.52460732984293
1804,432000,C13202,848122.0,285234473,36.16772438803264
1805,1814400,C14700,18845.0,3337807,4.655873015873016
1806,1209600,C10512,14.0,3552,5.5
1807,1209600,C2468,1322.0,380342,15.142857142857142
1808,518400,C15160,83832.0,10353693,7.162085308056872
1809,518400,C10020,9044.0,1642232,1.1372282608695652
1810,518400,C9110,1182.0,166794,3.0923076923076924
1811,518400,C4069,45.0,8126,2.0
1812,1555200,C2908,17573.0,3762586,3.929394812680116
1813,1555200,C15678,72316.0,8858262,9.10655737704918
1814,518400,C15862,5047.0,1164451,22.14814814814815
1815,518400,C8700,2350.0,620775,1.4388888888888889
1816,518400,C7790,26.0,7592,15.666666666666664
1817,172800,C12436,7.0,2820,0.0
1818,0,C10690,4653.0,820632,4.3478260869565215
1819,0,C13204,15581.0,1511399,41.28170594837262
1820,0,C7593,37973.0,7981339,8.014354066985646
1821,0,C13386,40648.0,5565969,7.401459854014598
1822,0,C9935,62973.0,7876739,4.681564245810057
1823,0,C11774,1131.0,228605,1.9289940828402368
1824,0,C3408,373.0,64923,3.0
1825,432000,C3806,113742.0,12623446,6.123595505617978
1826,432000,C10218,60333.0,6914512,8.68359375
1827,432000,C14492,22284.0,2429667,14.970588235294118
1828,432000,C14496,53453.0,4522775,34.978932584269664
1829,432000,C14036,59635.0,12595527,0.08104170460753961
1830,432000,C5196,666.0,111902,3.1217391304347832
1831,432000,C15293,179.0,29182,2.1538461538461537
1832,518400,C4556,79687.0,26224776,17.56056338028169
1833,518400,C8675,16868.0,2964579,21.7
1834,518400,C7568,68.0,14362,1.25
1835,518400,C16046,291.0,18598,1.4086021505376345
1836,518400,C6131,67988.0,8048866,6.2147651006711415
1837,518400,C6683,57484.0,6893547,8.309384164222871
1838,518400,C12947,49761.0,9059965,14.622767857142858
1839,518400,C9044,73351.0,14154827,8.640350877192983
1840,518400,C10267,217.0,49147,3.1333333333333333
